,id,category,sub category,product,price,unit,weight,calories
1084,2438,Breakfast cereals and spreads,Breakfast cereals,AH Krokante muesli chocolade,2.45,"600 gPrijs per KG € 4,08",600 Gram,456.0
1085,2423,Breakfast cereals and spreads,Breakfast cereals,Quaker Havermout,1.99,"600 gPrijs per KG € 3,32",600 Gram,375.0
1086,2405,Breakfast cereals and spreads,Breakfast cereals,Bolletje Krokante ontbijtgranen hazelnoot amandel,3.59,"375 gPrijs per KG € 9,57",375 Gram,431.0
1087,2415,Breakfast cereals and spreads,Breakfast cereals,AH Havermout volkoren,1.15,"450 gPrijs per KG € 2,56",450 Gram,375.0
1088,2433,Breakfast cereals and spreads,Breakfast cereals,Quaker Cruesli chocolade,3.99,"450 gNormale prijs per KG € 8,87",450 Gram,455.0
1089,2397,Breakfast cereals and spreads,Breakfast cereals,AH Cornflakes,1.69,"500 gPrijs per KG € 3,38",500 Gram,377.0
1090,2412,Breakfast cereals and spreads,Breakfast cereals,AH Fruit noten muesli,4.25,"1 kgPrijs per KG € 4,25",1 Kilogram,384.0
1091,2785,"Dairy, vegetable and eggs",Milk,AH Biologisch Magere melk,1.49,"1 lPrijs per LT € 1,49",1 Liter,34.0
1092,2843,"Dairy, vegetable and eggs",Milk,AH Lactosevrije houdbare halfvolle melk,1.29,"1 lPrijs per LT € 1,29",1 Liter,47.0
1093,2821,"Dairy, vegetable and eggs",Milk,AH Biologisch Halfvolle melk,2.25,"1,5 lPrijs per LT € 1,50",1.5 Liter,48.0
1094,2779,"Dairy, vegetable and eggs",Milk,Campina Karnemelk,1.59,"1 lPrijs per LT € 1,59",1 Liter,34.0
1095,2796,"Dairy, vegetable and eggs",Milk,Campina Halfvolle melk,1.79,"1 lPrijs per LT € 1,79",1 Liter,48.0
1096,2802,"Dairy, vegetable and eggs",Milk,Arla Lactofree halfvolle melk,2.19,"1 lPrijs per LT € 2,19",1 Liter,38.0
1097,2782,"Dairy, vegetable and eggs",Milk,Arla Halfvolle melk biologisch,2.95,"1,5 lPrijs per LT € 1,97",1.5 Liter,46.0
1098,2839,"Dairy, vegetable and eggs",Milk,De Zaanse Hoeve Magere Melk,1.15,"1 lPrijs per LT € 1,15",1 Liter,35.0
1099,2863,"Dairy, vegetable and eggs",Milk,AH Biologisch Volle melk,1.69,"1 lPrijs per LT € 1,69",1 Liter,65.0
1100,2813,"Dairy, vegetable and eggs",Milk,AH Halfvolle melk,0.95,"0,5 lPrijs per LT € 1,90",500 Milliliter,48.0
1101,2775,"Dairy, vegetable and eggs",Milk,AH Houdbare halfvolle melk,1.79,"6 x 200 mlPrijs per LT € 1,49",200 Milliliter,46.0
1102,2804,"Dairy, vegetable and eggs",Milk,AH Lactosevrij verse halfvolle melk drank,1.69,"1 lPrijs per LT € 1,69",1 Liter,40.0
1103,2888,"Dairy, vegetable and eggs",Milk,De Zaanse Hoeve Volle melk,1.29,"1 lPrijs per LT € 1,29",1 Liter,65.0
1104,2790,"Dairy, vegetable and eggs",Milk,Den Eelder Boeren karnemelk,1.69,"1 lPrijs per LT € 1,69",1 Liter,33.0
1105,2867,"Dairy, vegetable and eggs",Milk,AH Biologisch Houdbare halfvolle melk,1.49,"1 lPrijs per LT € 1,49",1 Liter,48.0
1106,2852,"Dairy, vegetable and eggs",Milk,AH Biologisch Karnemelk,1.29,"1 lPrijs per LT € 1,29",1 Liter,32.0
1107,2904,"Dairy, vegetable and eggs",Milk,Campina Langlekker halfvolle melk voordeel 4pack,6.59,"4 lPrijs per LT € 1,65",4 Stuks (piece). 4 Liter,48.0
1108,2792,"Dairy, vegetable and eggs",Milk,De Zaanse Hoeve Halfvolle melk,0.79,"500 mlPrijs per LT € 1,58",500 Milliliter,47.0
1109,2856,"Dairy, vegetable and eggs",Milk,AH Magere melk,1.9,"1 lPrijs per LT € 1,09",1 Liter,38.0
1110,2829,"Dairy, vegetable and eggs",Milk,Campina Langlekker halfvolle melk,1.79,"1 lPrijs per LT € 1,79",1 Liter,48.0
1111,2871,"Dairy, vegetable and eggs",Milk,De Zaanse Hoeve Karnemelk,1.9,"1 lPrijs per LT € 1,09",1 Liter,29.0
1112,2808,"Dairy, vegetable and eggs",Milk,AH Karnemelk,1.25,"1 lPrijs per LT € 1,25",1 Liter,28.0
1113,2799,"Dairy, vegetable and eggs",Milk,Arla Biologisch volle melk,2.15,"1 lPrijs per LT € 2,15",1 Liter,64.0
1114,2860,"Dairy, vegetable and eggs",Milk,Arla Biologisch halfvolle melk,2.5,"1 lPrijs per LT € 2,05",1 Liter,46.0
1115,2818,"Dairy, vegetable and eggs",Milk,Campina Langlekker volle melk,1.89,"1 lPrijs per LT € 1,89",1 Liter,66.0
1116,2832,"Dairy, vegetable and eggs",Milk,AH Biologisch Houdbare volle melk,1.69,"1 lPrijs per LT € 1,69",1 Liter,68.0
1117,2847,"Dairy, vegetable and eggs",Milk,AH Volle melk,1.49,"1 lPrijs per LT € 1,49",1 Liter,65.0
1118,2617,"Dairy, vegetable and eggs",Butter,Croma Bakken en braden voordeelfles,3.74,"750 mlNormale prijs per LT € 6,65",750 Milliliter,805.0
1119,2611,"Dairy, vegetable and eggs",Butter,AH Kruidenboter met knoflook,2.25,"95 gPrijs per KG € 23,68",95 Gram,728.0
1120,2629,"Dairy, vegetable and eggs",Butter,AH Zeezout boter,1.89,"100 gPrijs per KG € 18,90",100 Gram,725.0
1121,2622,"Dairy, vegetable and eggs",Butter,AH Halvarine light,1.29,"500 gPrijs per KG € 2,58",500 Gram,270.0
1122,2644,"Dairy, vegetable and eggs",Butter,AH Basis vloeibaar,2.9,"0,75 lPrijs per LT € 2,79",750 Milliliter,630.0
1123,2640,"Dairy, vegetable and eggs",Butter,Becel Light margarine,3.9,"500 gPrijs per KG € 7,80",500 Gram,269.0
1124,2664,"Dairy, vegetable and eggs",Butter,De Zaanse Hoeve Roomboter ongezouten,2.49,"250 gPrijs per KG € 9,96",250 Gram,744.0
1125,2615,"Dairy, vegetable and eggs",Butter,AH Margarine,1.55,"500 gPrijs per KG € 3,10",500 Gram,721.0
1126,2636,"Dairy, vegetable and eggs",Butter,Lurpak Ongezouten roomboter met koolzaadolie,3.89,"250 gPrijs per KG € 15,56",250 Gram,706.0
1127,2613,"Dairy, vegetable and eggs",Butter,Campina Botergoud ongezouten roomboter,3.79,"250 gPrijs per KG € 15,16",250 Gram,744.0
1128,2602,"Dairy, vegetable and eggs",Butter,"Blue Band Voor koken, bakken en braden voordeelpak",2.62,"500 gNormale prijs per KG € 6,98",500 Gram,701.0
1129,2618,"Dairy, vegetable and eggs",Butter,De Zaanse Hoeve Ongezouten roomboter,4.99,"500 gPrijs per KG € 9,98",500 Gram,744.0
1130,2656,"Dairy, vegetable and eggs",Butter,AH Biologisch Roomboter ongezouten,3.29,"250 gPrijs per KG € 13,16",250 Gram,745.0
1131,2660,"Dairy, vegetable and eggs",Butter,Lurpak Roomboter gezouten,3.59,"200 gPrijs per KG € 17,95",200 Gram,739.0
1132,2634,"Dairy, vegetable and eggs",Butter,Campina Botergoud ongezouten grasboter,3.89,"225 gPrijs per KG € 17,29",225 Gram,744.0
1133,2635,"Dairy, vegetable and eggs",Butter,"Blue Band Voor koken, bakken en braden",1.64,"250 gNormale prijs per KG € 8,76",250 Gram,701.0
1134,2637,"Dairy, vegetable and eggs",Butter,Blue Band Goede start!,1.79,"500 gNormale prijs per KG € 4,78",500 Gram,341.0
1135,2647,"Dairy, vegetable and eggs",Butter,AH Roomboter met plantaardige olie ongezout,2.75,"250 gPrijs per KG € 11,00",250 Gram,589.0
1136,2600,"Dairy, vegetable and eggs",Butter,Becel Vloeibare bakboter voor vlees en jus,4.25,"450 mlPrijs per LT € 9,44",450 Milliliter,803.0
1137,2620,"Dairy, vegetable and eggs",Butter,Becel Original margarine,3.9,"500 gPrijs per KG € 7,80",500 Gram,404.0
1138,2598,"Dairy, vegetable and eggs",Butter,Blue Band Iedere dag vloeibaar,2.24,"500 mlNormale prijs per LT € 5,98",500 Milliliter,652.0
1139,2603,"Dairy, vegetable and eggs",Butter,Croma Bakken en braden,2.81,"450 mlNormale prijs per LT € 8,33",450 Milliliter,805.0
1140,2605,"Dairy, vegetable and eggs",Butter,De Zaanse Hoeve Roomboter gezouten,2.69,"250 gPrijs per KG € 10,76",250 Gram,735.0
1141,2652,"Dairy, vegetable and eggs",Butter,Blue Band Halvarine,1.69,"500 gNormale prijs per KG € 4,50",500 Gram,351.0
1142,2594,"Dairy, vegetable and eggs",Butter,Becel Light met omega 3,2.29,"250 gPrijs per KG € 9,16",250 Gram,269.0
1143,2628,"Dairy, vegetable and eggs",Butter,Lurpak Gezouten roomboter met koolzaadolie,3.99,"250 gPrijs per KG € 15,96",250 Gram,706.0
1144,2649,"Dairy, vegetable and eggs",Butter,Flower Farm Smeren zonder palm,2.99,"375 gPrijs per KG € 7,97",375 Gram,540.0
1145,2642,"Dairy, vegetable and eggs",Butter,AH Kruidenboter,1.29,"100 gPrijs per KG € 12,90",100 Gram,662.0
1146,2661,"Dairy, vegetable and eggs",Butter,AH Halvarine lekker op brood,1.19,"500 gPrijs per KG € 2,38",500 Gram,353.0
1147,2596,"Dairy, vegetable and eggs",Butter,Flower Farm Smeren zonder palmolie,1.99,"225 gPrijs per KG € 8,84",225 Gram,540.0
1148,2591,"Dairy, vegetable and eggs",Butter,AH Vloeibaar bewust,1.89,"0,5 lPrijs per LT € 3,78",500 Milliliter,630.0
1149,2654,"Dairy, vegetable and eggs",Butter,AH Goed begin 100% plantaardig,1.49,"500 gPrijs per KG € 2,98",500 Gram,361.0
1150,2663,"Dairy, vegetable and eggs",Butter,Lurpak Roomboter ongezouten,3.49,"200 gPrijs per KG € 17,45",200 Gram,747.0
1151,2607,"Dairy, vegetable and eggs",Butter,AH Roomboter ongezouten,1.85,"125 gPrijs per KG € 14,80",125 Gram,743.0
1152,2728,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,AH Biologisch Magere yoghurt,1.39,"1 lPrijs per LT € 1,39",1 Liter,40.0
1153,2717,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,Campina Magere yoghurt,1.79,"1 lPrijs per LT € 1,79",1 Liter,39.0
1154,2772,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,De Zaanse Hoeve Yoghurt Griekse stijl,2.29,"1 kgPrijs per KG € 2,29",1 Kilogram,128.0
1155,2746,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,De Zaanse Hoeve Halfvolle vanille yoghurt,1.39,"1 lPrijs per LT € 1,39",1 Liter,79.0
1156,2700,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,AH Skyr IJslandse stijl,1.45,"500 gPrijs per KG € 2,90",500 Gram,62.0
1157,2738,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,AH Halfvolle yoghurt,1.49,"1 lPrijs per LT € 1,49",1 Liter,45.0
1158,2666,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,Pur Natur Bio yoghurt framboos,1.29,"150 gPrijs per KG € 8,60",150 Gram,87.0
1159,2679,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,De Zaanse Hoeve Halfvolle yoghurt,1.35,"1 lPrijs per LT € 1,35",1 Liter,46.0
1160,2707,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,Danoontje Knijpyoghurt aardbei,0.99,"70 gPrijs per KG € 14,14",70 Gram,82.0
1161,2690,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,AH Lactosevrije kwark,1.69,"500 gPrijs per KG € 3,38",500 Gram,50.0
1162,2683,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,Arla Skyr naturel yoghurt 0% fat XL,3.69,"1 kgPrijs per KG € 3,69",1000 Gram,63.0
1163,2760,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,De Zaanse Hoeve Magere kwark,0.99,"500 gPrijs per KG € 1,98",500 Gram,50.0
1164,2723,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,AH Magere yoghurt,1.39,"1 lPrijs per LT € 1,39",1 Liter,38.0
1165,2678,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,Campina Magere milde kwark met vleugje vanille,2.49,"500 gPrijs per KG € 4,98",500 Gram,65.0
1166,2675,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,Campina Volle yoghurt,1.89,"1 lPrijs per LT € 1,89",1 Liter,61.0
1167,2693,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,Campina Halfvolle yoghurt vanillesmaak,2.9,"1 lPrijs per LT € 2,09",1 Liter,78.0
1168,2769,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,AH Biologisch Magere kwark naturel,2.9,"500 gPrijs per KG € 4,18",500 Gram,53.0
1169,2720,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,Campina Milde halfvolle yoghurt,1.89,"1 lPrijs per LT € 1,89",1 Liter,47.0
1170,2706,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,Almhof Roomyoghurt perzik maracuja,2.25,"500 gNormale prijs per KG € 4,50",500 Gram,141.0
1171,2765,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,De Zaanse Hoeve Magere yoghurt,1.29,"1 lPrijs per LT € 1,29",1 Liter,28.0
1172,2714,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,AH Magere franse kwark,1.25,"500 gPrijs per KG € 2,50",500 Gram,52.0
1173,2710,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,Melkunie Breaker aardbei yoghurt,1.65,"200 gPrijs per KG € 8,25",200 Gram,98.0
1174,2695,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,Arla Skyr naturel yoghurt 0% fat,1.99,"450 gPrijs per KG € 4,42",450 Gram,63.0
1175,2687,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,Arla Biologische milde yoghurt halfvol,1.99,"1 lPrijs per LT € 1,99",1 Liter,51.0
1176,2697,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,Melkunie Protein chocolade pudding,1.79,"200 gPrijs per KG € 8,95",200 Gram,74.0
1177,2670,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,Pur Natur Bio yoghurt,2.99,"1000 gPrijs per KG € 2,99",1 Kilogram,64.0
1178,2668,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,Pur Natur Bio yoghurt granaatappel,2.49,"500 gPrijs per KG € 4,98",500 Gram,95.0
1179,2711,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,AH Griekse stijl portie,0.59,"150 gPrijs per KG € 3,93",150 Gram,120.0
1180,2686,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,Arla Lactofree halfvolle yoghurt,2.29,"1 lPrijs per LT € 2,29",1 Liter,50.0
1181,2756,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,AH Biologisch Volle yoghurt,1.69,"1 lPrijs per LT € 1,69",1 Liter,62.0
1182,2673,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,Pur Natur Biologische yoghurt,2.79,"500 gPrijs per KG € 5,58",500 Milliliter,72.0
1183,2708,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,De Zaanse Hoeve Volle kwark,1.29,"500 gPrijs per KG € 2,58",500 Gram,115.0
1184,2733,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,AH Biologisch Halfvolle yoghurt,1.69,"1 lPrijs per LT € 1,69",1 Liter,53.0
1185,2702,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,AH Halfvolle vanilleyoghurt,1.79,"1 lPrijs per LT € 1,79",1 Liter,79.0
1186,2752,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,De Zaanse Hoeve Volle yoghurt,1.39,"1 lPrijs per LT € 1,39",1 Liter,52.0
1187,2764,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,Danio Romige kwark stracciatella,2.49,"450 gPrijs per KG € 5,53",1 Stuks (piece). 450 Gram,124.0
1188,2749,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,De Zaanse Hoeve Yoghurt griekse stijl 2% vet,2.19,"1 kgPrijs per KG € 2,19",1 Kilogram,61.0
1189,2699,"Dairy, vegetable and eggs",Yoghurt & cottage cheese,Optimel Magere kwark aardbei,2.6,"500 gNormale prijs per KG € 5,50",500 Gram,44.0
1190,2201,"Sweets, biscuits, crisps and chocolate",Easter treats,AH Excellent Chocolade paashaasjes,2.99,"150 gPrijs per KG € 19,93",150 Gram,538.0
1191,2226,"Sweets, biscuits, crisps and chocolate",Easter treats,Delicata Paaseitjes puur,2.19,"200 gPrijs per KG € 10,95",200 Gram,543.0
1192,2232,"Sweets, biscuits, crisps and chocolate",Easter treats,"Delicata Paaseitjes hazelnoot mix melk, puur, wit",2.69,"200 gPrijs per KG € 13,45",200 Gram,578.0
1193,2196,"Sweets, biscuits, crisps and chocolate",Easter treats,Delicata Paaseitjes melk-wit-puur-mix,5.49,"500 gPrijs per KG € 10,98",500 Gram,551.0
1194,2208,"Sweets, biscuits, crisps and chocolate",Easter treats,AH Excellent Paas bokkenpootjes,1.49,"225 gPrijs per KG € 6,62",225 Gram,509.0
1195,2173,"Sweets, biscuits, crisps and chocolate",Easter treats,AH Excellent Paas cakejes,1.59,"343 gPrijs per KG € 4,64",343 Gram,417.0
1196,2257,"Sweets, biscuits, crisps and chocolate",Easter treats,Tony's Chocolonely Paaseitjes assorti,3.89,"150 gPrijs per KG € 25,93",150 Gram,19.0
1197,2183,"Sweets, biscuits, crisps and chocolate",Easter treats,AH Chocolade eitjes praliné melk wit puur,3.49,"500 gPrijs per KG € 6,98",500 Gram,564.0
1198,2254,"Sweets, biscuits, crisps and chocolate",Easter treats,Delicata Paaseitjes melk,2.19,"200 gPrijs per KG € 10,95",200 Gram,553.0
1199,2258,"Sweets, biscuits, crisps and chocolate",Easter treats,AH Chocolade eitjes assorti melk wit puur,5.49,"1 kgPrijs per KG € 5,49",1 Kilogram,537.0
1200,2189,"Sweets, biscuits, crisps and chocolate",Easter treats,AH Excellent Dragee eitjes,3.59,"180 gPrijs per KG € 19,94",180 Gram,518.0
1201,2218,"Sweets, biscuits, crisps and chocolate",Easter treats,"AH Chocolade eitjes assorti melk, wit, puur",1.99,"250 gPrijs per KG € 7,96",250 Gram,537.0
1202,2215,"Sweets, biscuits, crisps and chocolate",Easter treats,Delicata Paaseitje gsevuld melk chocomousse crisp,2.99,"150 gNormale prijs per KG € 19,93",150 Gram,576.0
1203,2199,"Sweets, biscuits, crisps and chocolate",Easter treats,AH Chocolade eitjes wit,1.99,"250 gPrijs per KG € 7,96",250 Gram,548.0
1204,2187,"Sweets, biscuits, crisps and chocolate",Easter treats,AH Excellent Paasfondant koeken met roomboter,2.19,"300 gPrijs per KG € 7,30",300 Gram,416.0
1205,2174,"Sweets, biscuits, crisps and chocolate",Easter treats,Delicata Paaseitjes gevuld wit crispy biscuit,2.99,"150 gNormale prijs per KG € 19,93",150 Gram,589.0
1206,2244,"Sweets, biscuits, crisps and chocolate",Easter treats,AH Excellent Paas crème melange,1.69,"175 gPrijs per KG € 9,66",175 Gram,563.0
1207,2250,"Sweets, biscuits, crisps and chocolate",Easter treats,Delicata Paaseitjes gevuld wit pistache praliné,2.99,"150 gNormale prijs per KG € 19,93",150 Gram,587.0
1208,2223,"Sweets, biscuits, crisps and chocolate",Easter treats,Delicata Paaseitjes gevuld wit framboos,2.99,"150 gNormale prijs per KG € 19,93",150 Gram,593.0
1209,2245,"Sweets, biscuits, crisps and chocolate",Easter treats,Delicata Paaseitjes wit,2.19,"200 gPrijs per KG € 10,95",200 Gram,549.0
1210,2180,"Sweets, biscuits, crisps and chocolate",Easter treats,Delicata Paaseitjes extra puur,2.19,"200 gPrijs per KG € 10,95",200 Gram,539.0
1211,2220,"Sweets, biscuits, crisps and chocolate",Easter treats,AH Excellent Paas crème spritsen,1.79,"185 gPrijs per KG € 9,68",185 Gram,560.0
1212,2212,"Sweets, biscuits, crisps and chocolate",Easter treats,AH Excellent Holle verstop paaseieren melkchocolade,3.49,"360 gPrijs per KG € 9,69",320 Gram,518.0
1213,2171,"Sweets, biscuits, crisps and chocolate",Easter treats,AH Chocolade eitjes puur,1.99,"250 gPrijs per KG € 7,96",250 Gram,529.0
1214,2229,"Sweets, biscuits, crisps and chocolate",Easter treats,Delicata Paaseitjes karamel zeezout melk gevuld,2.69,"200 gPrijs per KG € 13,45",200 Gram,544.0
1215,2241,"Sweets, biscuits, crisps and chocolate",Easter treats,Delicata Paaseitjes praline crunch melk gevuld,2.69,"200 gPrijs per KG € 13,45",200 Gram,570.0
1216,2177,"Sweets, biscuits, crisps and chocolate",Easter treats,Delicata Praline wit gevuld,2.69,"200 gPrijs per KG € 13,45",200 Gram,568.0
1217,2204,"Sweets, biscuits, crisps and chocolate",Easter treats,AH Excellent Marsepeinen paaseitjes,2.99,"155 gPrijs per KG € 19,29",155 Gram,447.0
1218,2194,"Sweets, biscuits, crisps and chocolate",Easter treats,AH Chocolade eitjes mix gevuld,5.49,"1 kgPrijs per KG € 5,49",1 Kilogram,542.0
1219,2185,"Sweets, biscuits, crisps and chocolate",Easter treats,AH Excellent Confetti koekjes,1.99,"192 gPrijs per KG € 10,36",195 Gram,499.0
1220,2221,"Sweets, biscuits, crisps and chocolate",Easter treats,Ravelli Paaslolly's,0.99,"20 gPrijs per KG € 49,50",20 Gram,548.0
1221,2209,"Sweets, biscuits, crisps and chocolate",Easter treats,Delicata Paasloterei,2.99,"82 gNormale prijs per KG € 36,46",82 Gram,531.0
1222,2192,"Sweets, biscuits, crisps and chocolate",Easter treats,AH Excellent Paas timbola's,1.89,"225 gPrijs per KG € 8,40",225 Gram,431.0
1223,2238,"Sweets, biscuits, crisps and chocolate",Easter treats,Delicata Paaseitjes mokka melk gevuld,2.49,"200 gPrijs per KG € 12,45",200 Gram,570.0
1224,2248,"Sweets, biscuits, crisps and chocolate",Easter treats,AH Chocolade eitjes melk,1.99,"250 gPrijs per KG € 7,96",250 Gram,543.0
1225,2131,"Sweets, biscuits, crisps and chocolate",Biscuits,AH Confettini's,1.85,"200 gNormale prijs per KG € 9,25",200 Gram,472.0
1226,2129,"Sweets, biscuits, crisps and chocolate",Biscuits,AH Biscuits volkoren met tarwebloem,0.77,"300 gPrijs per KG € 2,57",300 Gram,460.0
1227,2126,"Sweets, biscuits, crisps and chocolate",Biscuits,AH Roomboter zandkoekjes,1.85,"200 gNormale prijs per KG € 9,25",200 Gram,522.0
1228,2143,"Sweets, biscuits, crisps and chocolate",Biscuits,AH Luikse wafels,1.85,"550 gPrijs per KG € 3,36",550 Gram,478.0
1229,2123,"Sweets, biscuits, crisps and chocolate",Biscuits,Knoppers Melk Hazelnootwafel,1.49,"5 x 25 gPrijs per KG € 11,92",25 Gram,551.0
1230,2157,"Sweets, biscuits, crisps and chocolate",Biscuits,AH Zaans huisje melkchocolade,0.95,"125 gPrijs per KG € 7,60",125 Gram,511.0
1231,2135,"Sweets, biscuits, crisps and chocolate",Biscuits,McVitie's Digestive original,1.95,"400 gPrijs per KG € 4,88",400 Gram,483.0
1232,2139,"Sweets, biscuits, crisps and chocolate",Biscuits,AH Eierkoeken,1.25,"360 gPrijs per KG € 3,47",360 Gram,316.0
1233,2128,"Sweets, biscuits, crisps and chocolate",Biscuits,AH Roomboter spritsen,1.85,"175 gNormale prijs per KG € 10,57",175 Gram,535.0
1234,2133,"Sweets, biscuits, crisps and chocolate",Biscuits,AH Roze koeken mini,1.4,"6 stuksPrijs per KG € 4,95",210 Gram,431.0
